"year","state","state_po","state_fips","state_cen","state_ic","county","FIPS","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","version"
2018,"Oklahoma","OK",40,73,53,"Cleveland",40027,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",5003,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cleveland",40027,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",260,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Coal",40029,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",6,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Coal",40029,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",189,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Coal",40029,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",58,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Coal",40029,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",7,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Comanche",40031,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",1956,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Comanche",40031,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",1274,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Comanche",40031,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",176,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cotton",40033,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",225,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cotton",40033,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",38,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cotton",40033,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",12,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",1,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",275,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",116,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",7,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"U.S. Representative","District 1","gen",FALSE,"Kevin Hern","republican",FALSE,"early",202,253171,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"U.S. Representative","District 1","gen",FALSE,"Tim Gilpin","democrat",FALSE,"early",76,253171,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",1501,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",612,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",533,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",166,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",15,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",739,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",361,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",21,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",84,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",9,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",122,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",20,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garfield",40047,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",1467,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garfield",40047,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",555,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garvin",40049,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",580,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garvin",40049,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",198,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garvin",40049,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",18,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Grady",40051,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",797,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Grady",40051,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",297,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Grady",40051,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",26,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Grant",40053,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",93,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Grant",40053,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",28,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",113,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",35,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",72,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",14,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",100,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",11,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",3,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",313,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",133,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",7,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",10,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",211,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",102,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",9,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",808,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",209,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",136,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",29,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",2,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",5,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",275,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",108,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",7,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",531,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",221,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",451,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",56,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",228,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",81,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Latimer",40077,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",5,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Latimer",40077,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",181,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Latimer",40077,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",104,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Latimer",40077,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",6,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Le Flore",40079,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",10,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Le Flore",40079,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",860,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Le Flore",40079,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",399,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Le Flore",40079,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",23,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Lincoln",40081,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",652,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Lincoln",40081,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",193,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Logan",40083,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",1207,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Logan",40083,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",552,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Love",40085,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",215,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Love",40085,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",41,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Love",40085,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",8,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Major",40093,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",251,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Major",40093,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",49,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Marshall",40095,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",6,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Marshall",40095,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",430,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Marshall",40095,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",116,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Marshall",40095,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",9,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Mayes",40097,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",18,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Mayes",40097,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",690,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Mayes",40097,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",339,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Mayes",40097,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",20,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McClain",40087,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",583,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"McClain",40087,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",242,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"McClain",40087,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",12,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"McCurtain",40089,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",8,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McCurtain",40089,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",405,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McCurtain",40089,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",145,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McCurtain",40089,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",5,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McIntosh",40091,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",11,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McIntosh",40091,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",390,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McIntosh",40091,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",229,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"McIntosh",40091,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",12,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Murray",40099,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",352,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Murray",40099,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",127,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Murray",40099,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",14,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Muskogee",40101,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",27,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Muskogee",40101,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",978,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Muskogee",40101,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",849,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Muskogee",40101,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",43,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Noble",40103,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",509,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Noble",40103,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",117,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Nowata",40105,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",10,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Nowata",40105,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",313,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Nowata",40105,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",96,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Nowata",40105,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",8,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okfuskee",40107,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",7,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okfuskee",40107,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",203,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okfuskee",40107,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",123,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okfuskee",40107,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",10,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Oklahoma",40109,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",295,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Oklahoma",40109,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",479,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Oklahoma",40109,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",20,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Oklahoma",40109,"U.S. Representative","District 5","gen",FALSE,"Steve Russell","republican",FALSE,"early",5994,238960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Oklahoma",40109,"U.S. Representative","District 5","gen",FALSE,"Kendra Horn","democrat",FALSE,"early",9053,238960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okmulgee",40111,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",10,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okmulgee",40111,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",520,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okmulgee",40111,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",450,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Okmulgee",40111,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",19,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Osage",40113,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",715,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Osage",40113,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",401,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ottawa",40115,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",10,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ottawa",40115,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",404,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ottawa",40115,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",275,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ottawa",40115,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",25,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pawnee",40117,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",248,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pawnee",40117,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",121,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Payne",40119,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",1584,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Payne",40119,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",1285,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pittsburg",40121,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",18,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pittsburg",40121,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",668,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pittsburg",40121,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",452,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pittsburg",40121,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",14,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pontotoc",40123,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",1166,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pontotoc",40123,"U.S. Representative","District 4","gen",FALSE,"Mary Brannon","democrat",FALSE,"early",559,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pontotoc",40123,"U.S. Representative","District 4","gen",FALSE,"Ruby Peters","independent",FALSE,"early",33,236638,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pottawatomie",40125,"U.S. Representative","District 5","gen",FALSE,"Steve Russell","republican",FALSE,"early",1371,238960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pottawatomie",40125,"U.S. Representative","District 5","gen",FALSE,"Kendra Horn","democrat",FALSE,"early",852,238960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pushmataha",40127,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",5,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pushmataha",40127,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",190,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pushmataha",40127,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",105,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Pushmataha",40127,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",7,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Roger Mills",40129,"U.S. Representative","District 3","gen",FALSE,"Frank D. Lucas","republican",FALSE,"early",172,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Roger Mills",40129,"U.S. Representative","District 3","gen",FALSE,"Frankie Robbins","democrat",FALSE,"early",8,234065,"20181203"
2018,"Oklahoma","OK",40,73,53,"Rogers",40131,"U.S. Representative","District 1","gen",FALSE,"Kevin Hern","republican",FALSE,"early",762,253171,"20181203"
2018,"Oklahoma","OK",40,73,53,"Rogers",40131,"U.S. Representative","District 1","gen",FALSE,"Tim Gilpin","democrat",FALSE,"early",345,253171,"20181203"
2018,"Oklahoma","OK",40,73,53,"Rogers",40131,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",65,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Rogers",40131,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",2387,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Rogers",40131,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",1041,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Rogers",40131,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",90,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Seminole",40133,"U.S. Representative","District 5","gen",FALSE,"Steve Russell","republican",FALSE,"early",301,238960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Seminole",40133,"U.S. Representative","District 5","gen",FALSE,"Kendra Horn","democrat",FALSE,"early",190,238960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Sequoyah",40135,"U.S. Representative","District 2","gen",FALSE,"Richard Castaldo","libertarian",FALSE,"early",5,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Sequoyah",40135,"U.S. Representative","District 2","gen",FALSE,"Markwayne Mullin","republican",FALSE,"early",679,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Sequoyah",40135,"U.S. Representative","District 2","gen",FALSE,"Jason Nichols","democrat",FALSE,"early",378,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Sequoyah",40135,"U.S. Representative","District 2","gen",FALSE,"John Foreman","independent",FALSE,"early",22,216002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Stephens",40137,"U.S. Representative","District 4","gen",FALSE,"Tom Cole","republican",FALSE,"early",875,236638,"20181203"
